mapineq,policy,regional,agencyID,id,Name.en,Name.fr,Name.de,version,uri,urn,isExternalReference,isFinal,validFrom,validTo,dsdRef
,,,ESTAT,INN_CIS12_IPRIN,"Enterprises that purchased or licensed in intellectual property rights by type of issuing organisation, NACE Rev. 2 activity and size class","Entreprises ayant acheté ou acquis des droits de propriété intellectuelle par type d'organisme émetteur, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Schutzrechte des Intellektuellen Eigentums oder Lizenzen daran erworben haben, nach Art der Herkunftsorganisation, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_IPRIN(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_IPROUT,"Enterprises that licenced out, sold, exchanged intellectual property rights by type of transaction, NACE Rev. 2 activity and size class","Entreprises ayant concédé, vendu, échangé des droits de propriété intellectuelle par type de transaction, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Schutzrechte des Intellektuellen Eigentums lizensiert, verkauft oder getauscht haben, nach Art der Transaktion, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_IPROUT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_LEGIST,"Enterprises whose innovation activities have been affected by legislation or regulations by subject of the regulation/legislation, effect, NACE Rev. 2 activity and size class","Entreprises dont les activités innovantes ayant été affectées par législation ou réglementation par sujet de la réglementation / législation, effet, activité de la NACE Rév. 2 et classe de taille","Unternehmen, deren Innovationsaktivitäten durch Gesetzgebung beeinflusst worden sind, nach Art der Gesetzgebung, Art des Einflusses, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_LEGIST(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_MRK,"Enterprises by market place, NACE Rev. 2 activity and size class","Entreprises par marché, activité de la NACE Rév. 2 et classe de taille","Unternehmen nach Märkten, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_MRK(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_MRKT,"Turnover of enterprises by market place, NACE Rev. 2 activity and size class","Chiffre d'affaires des entreprises par marché, par activité de la NACE Rév. 2 et classe de taille","Unternehmensumsätze nach Märkten, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_MRKT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_BAS,"Enterprises, employed persons and turnover by innovation profile, NACE Rev. 2 activity and size class","Entreprises, personnes employées et chiffre d'affaires par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, beschäftigte Personen und Umsatz nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_BAS(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_CO,"Enterprises that co-operated on R&D and other innovation activities by innovation profile, NACE Rev. 2 activity and size class","Entreprises ayant coopéré à des activités de R&D et d'autres activités d'innovation, par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Kooperationen für Forschung und Entwicklung oder andere Innovationsaktivitäten haben, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_CO(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_FIN,"Enterprises that tried to obtain funding for research and development (R&D) or other innovation activities by innovation profile, type of finance and effect, NACE Rev. 2 activity and size class","Entreprises ayant essayé d'obtenir des financements pour recherche et développement (R&D) ou d'autres activités innovantes, par innovation profile, type de financement et effet, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die versucht haben, Finanzierung für Forschung und Entwicklung oder andere Innovationsaktivitäten zu erhalten, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_FIN(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_IPR,"Enterprises that applied for a patent, registered an industrial design, trade mark or used trade secrets, by innovation profile, NACE Rev. 2 activity and size class","Entreprises ayant soumis une demande de brevet, enregistré un dessin industriel, une marque ou utilisé des secrets commerciaux, par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die ein Patent, Warenzeichen oder industrielles Design angemeldet oder ein Geschäftsgeheimnis genutzt haben, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_IPR(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_MRKT,"Turnover of enterprises by innovation profile, market place, NACE Rev. 2 activity and size class","Chiffre d'affaires des entreprises par profil d'innovation, marché, activité de la NACE Rév. 2 et classe de taille","Umsatz von Unternehmen nach Innovationsprofilen, Märkten, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_MRKT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_PRODT,"Turnover of enterprises from new or significantly improved products, by innovation profile, NACE Rev. 2 activity and size class","Chiffre d'affaires des entreprises de produits nouveaux ou sensiblement améliorés, par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmensumsatz von neuen oder signifikant verbesserten Produkten nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_PRODT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_PUB,"Enterprises that received public funding for research and development (R&D) or other innovation activities, by innovation profile, NACE Rev. 2 activity and size class","Entreprises ayant reçu un financement public pour recherche et développement (R&D) ou d'autres activités innovantes, par profile d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die öffentliche Finanzierung für Forschung und Entwicklung oder andere Innovationsaktivitäten erhalten haben, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_PUB(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_PURMES,"Enterprises that purchased machinery, equipment or software by innovation profile, NACE Rev. 2 activity and size class","Entreprises ayant acheté des machines, des équipements ou des logiciels par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die innovative Maschinen, Ausrüstung oder Software erworben haben, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_PURMES(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PF_STRAT,"Enterprises attaching high importance to business strategies by innovation profile, NACE Rev. 2 activity and size class","Entreprises attachant grande importance aux stratégies commerciales par profil d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Unternehmensstrategien hohe Bedeutung beimessen, nach Innovationsprofilen, NACE Rev. 2 Aktivität und Größenklassen",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PF_STRAT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PROD,"Enterprises that introduced an innovation by type of innovation, developer, NACE Rev.2 activity and size class","Entreprises ayant introduit une innovation par type d'innovation, développeur, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die eine Innovation eingeführt haben, nach Art der Innovation, Entwickler, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PROD(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PRODN,"Product innovative enterprises that have introduced at least one new or significantly improved product by type of innovation, NACE Rev. 2 activity and size class","Entreprises innovantes en termes de produit ayant introduit au moins un produit nouveau ou sensiblement amélioré par type d'innovation, activité de la NACE Rév. 2 et classe de taille","Produktinnovative Unternehmen, die mindestens ein neues oder signifikant verbessertes Produkt eingeführt haben, nach Art der Innovation, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PRODN(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PRODT,"Turnover of enterprises from new or significantly improved products, by NACE Rev. 2 activity and size class","Chiffre d'affaires des entreprises de produits nouveaux ou sensiblement améliorés, par activité de la NACE Rév. 2 et classe de taille","Unternehmensumsätze mit neuen oder signifikant verbesserten Produkten, nach NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PRODT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PUB,"Enterprises that received public funding for research and development (R&D) or other innovation activities, by source of funding, NACE Rev. 2 activity and size class","Entreprises ayant reçu un financement public pour recherche et développement (R&D) ou d'autres activités innovantes, par source de financement, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die eine öffentliche Finanzierung für Forschung und Entwicklungs (F&E) oder andere Innovationsaktivitäten erhalten haben, nach Quelle der Finanzierung, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PUB(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_PURMES,"Enterprises that purchased machinery, equipment or software by NACE Rev. 2 activity and size class","Entreprises ayant acheté des machines, des équipements ou des logiciels par activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Maschinen, Ausrüstung oder Software gekauft haben, nach NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_PURMES(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_SPEC,"Enterprises that introduced new or improved processes by type of innovation, NACE Rev. 2 activity and size class","Entreprises ayant introduit des processus nouveaux ou améliorés par type d'innovation, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die neue oder verbesserte Prozesse eingeführt haben, nach Art der Innovation, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_SPEC(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_SRC,"Enterprises that acquiesce or transfer resources and business activities within the enterprise group, NACE Rev. 2 activity and size class","Entreprises ayant accepté ou transféré des ressources et des activités commerciales au sein du groupe d'entreprises, activité de la NACE Rév. 2 et classe de taille","Unternehmen, die Ressourcen oder Unternehmensaktivitäten innerhalb einer Unternehmensgruppe erhalten oder transferiert haben, nach NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_SRC(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_STRAT,"Enterprises by type of business strategy applied, importance of the strategy, NACE Rev. 2 activity and size class","Entreprises par type de stratégie commerciale appliquée, importance de la stratégie, activité de la NACE Rév. 2 et classe de taille","Unternehmen nach Unternehmensstrategie, Wichtigkeit der Strategie, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_STRAT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_TXAL,Enterprises that use tax incentives or allowances for innovative activities and research and development (R&D) by NACE Rev. 2 activity and size class,Entreprises utilisant des incitations fiscales ou allocations pour activités innovantes et recherche et développement (R&D) par activité de la NACE Rév. 2 et classe de taille,"Unternehmen, die Steueranreize oder vorteile für Innovationsaktivitäten und Forschung und Entwicklung (F&E) genutzt haben, nach NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_TXAL(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS12_YREG,"Enterprises by year of registration and by type of enterprise, NACE Rev.2 activity and size class","Entreprises par leur appartenance à un groupe d'entreprises, activité de la NACE Rév. 2 et classe de taille","Unternehmen nach ihrer Zugehörigkeit zu einer Unternehmensgruppe, NACE Rev. 2 Tätigkeit und Größenklasse",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS12_YREG(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_BAS,Basic economic information on the enterprises,Informations économiques de base sur les entreprises,Allgemeine wirtschaftliche Informationen über die Unternehmen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_BAS(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_COOP,Innovation co-operation during 2002-2004,Coopération en matière d'innovation pour la période 2002-2004,Innovationszusammenarbeit 2002 - 2004,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_COOP(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_EFF,Highly important effects of innovation during 2002-2004,Effets très importants de l'innovation pour la période 2002-2004,Wichtige Innovationseffekte 2002 - 2004,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_EFF(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_EXP,Innovation activity and expenditure in 2004,Activités et dépenses d'innovation en 2004,Innovationsaktivität und Innovationsausgaben in 2004,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_EXP(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_GEN,General information about the enterprises,Informations générales sur les entreprises,Allgemeine Informationen über die Unternehmen,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_GEN(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_HAM,Hampered innovation activities,Obstacles à l'innovation,"Innovationsaktivitäten, die behindert werden",1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_HAM(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_MO,Organisational and marketing innovations,Innovation dans l'organisation et le marketing,Organisations- und Marketinginnovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_MO(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_OREF,Highly important effects of organisational innovation,Effets très importantes dans l'innovation organisationnelle,Wichtige Auswirkungen der Organisationsinnovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_OREF(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_PAT,Patents and other protection methods,Brevets et autres méthodes de protection,Patente und andere Schutzmethoden,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_PAT(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_PROD,Product and process innovation,Innovation en terme de produit et de processus,Produkt- und Prozessinnovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_PROD(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_PUB,Public funding of innovation,Financement public de l'innovation,Staatliche Förderung von Innovation,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_PUB(1.0),TRUE,FALSE,NA,NA,NA
,,,ESTAT,INN_CIS4_SOU,Highly important source of information for innovation during 2002-2004,sources très importantes d'information sur l'innovation pour la période 2002-2004,Wichtige Informationsquellen für Innovation 2002 - 2004,1,NA,urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=ESTAT:INN_CIS4_SOU(1.0),TRUE,FALSE,NA,NA,NA
